mm	mhilliméadar
mhilli-méadar	mhilliméadar
cm	ceintiméadar
cm²	ceintiméadar cearnaithe
cm³	ceintiméadar ciúbach
ceintiméadar	ceintiméadar
m	em
m²	mhéadar cearnaithe
m³	mhéadar ciúbach
mhéadar	mhéadar
mg	mhilleagram
mhillea-gram	mhilleagram
kg	chileagram
kgm	chileagram
chileagram	chileagram
km	chiliméadar
km²	chiliméadar cearnaithe
km³	chiliméadar ciúbach
chiliméadar	chiliméadar
%	faoin gcéad
h	huaire
u	huaire
uair	huaire
gb	ghigibheart
ghigi-bheart	ghigibheart
mb	mheigibheart
mheigi-bheart	mheigibheart
l	lítear
lítear	lítear
min	nóiméad
nóiméad	nóiméad
s	shoicind
sec	shoicind
shoicind	shoicind
t	thona
thona	thona
mph	mhíle san uair
msu	mhíle san uair
gm	ghram
g	ghram
gram	ghram
ghram	ghram
yd	shlat
shlat	shlat
punt	phunt
phunt	phunt
oz	unsa
unsa	unsa
lb	phunt
ft	troithe
ft²	throigh cearnaithe
ft³	throigh ciúbach
throigh	troithe
tr	troithe
troithe	troithe
tr²	throigh cearnaithe
tr³	throigh ciúbach
in	horlaí
or	horlaí
orlach	horlaí
míle	mhíle
mhíle	mhíle
kbps	chilibit sa soicind
mbps	meigibit sa soicind
st	chloch
cloch	chloch
gl	ghalún
gls	ghalún
ghalún	ghalún
bbl	bhairille
bhairille	bhairille
bairille	bhairille
bu	bhuiséal
buiséal	bhuiséal
bhuiséal	bhuiséal
w	vata
vata	vata
watts	vata
mw	mheigeavata
meigeavata	mheigeavata
mheigeavata	mheigeavata
hz	heirts
heirts	heirts
mhz	mheigiheirts
meigiheirts	mheigiheirts
mheigiheirts	mheigiheirts
ghz	ghigiheirts
ghigiheirts	ghigiheirts
ghigiheirts	ghigiheirts
p	phingin
phingin	phingin
pingin	phingin
kw	chileavata
cileavata	chileavata
chileavata	chileavata
kwh	chileavata san uair
kj	chiligiúl
ciligiúl	chiligiúl
chiligiúl	chiligiúl
mol	mhól
mhól	mhól
cc	c c
c	chéim celsius
°	chéim
