eanáir	de mhí eanáir
eanair	de mhí eanáir
feabhra	de mhí na feabhra
marta	de mhí an mhárta
márta	de mhí an mhárta
aibrean	de mhí aibreáin
aibreán	de mhí aibreáin
bealtaine	de mhí na bealtaine
meitheamh	de mhí an meithimh
iuil	de mhí iúil
iúil	de mhí iúil
lunasa	de mhí lúnasa
lúnasa	de mhí lúnasa
mean	de mhí mheán fómhair
meán	de mhí mheán fómhair
meán fómhair	de mhí mheán fómhair
deireadh	de mhí dheireadh fómhair
deireadh fomhair	de mhí dhiereadh fómhair
deireadh fómhair	de mhí dhiereadh fómhair
samhain	de mhí na samhna
samhna	de mhí na samhna
nollag	de mhí na nollag
